IIT_INV_TYPE|IIT_ADMIN_UNIT|IIT_START_DATE|GRAPH_ID|GRAPH_PATH|GRAPH_NM|GRAPH_DESC
SNGR|S|24-MAR-2015|794|C:\USR\R2SIGN\SYM\OW20-1.PNG|OW20-1|STOPPED VEHICLES (PTR SIGN)
SNGR|S|24-MAR-2015|795|C:\USR\R2SIGN\SYM\OR11-2.PNG|OR11-2|STREET CLOSED
SNGR|S|24-MAR-2015|796|C:\USR\R2SIGN\SYM\OR11-4.PNG|OR11-4|STREET CLOSED
SNGR|S|24-MAR-2015|797|C:\USR\R2SIGN\SYM\OW8-11.PNG|OW8-11|SUNKEN GRADE
SNGR|S|24-MAR-2015|798|C:\USR\R2SIGN\SYM\OR3-5TT.PNG|OR3-5TT|THROUGH LEFT AND RIGHT ARROW
SNGR|S|24-MAR-2015|799|C:\USR\R2SIGN\SYM\OW6-6.PNG|OW6-6|TRAFFIC SEPARATOR SYMBOL SIGN
SNGR|S|24-MAR-2015|800|C:\USR\R2SIGN\SYM\OW8-12.PNG|OW8-12|TRUCK TIPPING SYMBOL
SNGR|S|24-MAR-2015|801|C:\USR\R2SIGN\SYM\OW7-5.PNG|OW7-5|TRUCK WEIGHING AHEAD
SNGR|S|24-MAR-2015|802|C:\USR\R2SIGN\SYM\OW15-4.PNG|OW15-4|TRUCKS
SNGR|S|24-MAR-2015|803|C:\USR\R2SIGN\SYM\OR4-16.PNG|OR4-16|TRUCKS CAMPERS TRAILERS BUSES...4 LANE
SNGR|S|24-MAR-2015|804|C:\USR\R2SIGN\SYM\OR4-17.PNG|OR4-17|TRUCKS CAMPERS TRAILERS BUSES...6 LANE
SNGR|S|24-MAR-2015|805|C:\USR\R2SIGN\SYM\OW15-11.PNG|OW15-11|TUNNEL
SNGR|S|24-MAR-2015|806|C:\USR\R2SIGN\SYM\OR16-1.PNG|OR16-1|TURN ON LIGHTS
SNGR|S|24-MAR-2015|807|C:\USR\R2SIGN\SYM\OR4-21.PNG|OR4-21|UNLAWFUL TO IMPEDE
SNGR|S|24-MAR-2015|808|C:\USR\R2SIGN\SYM\OR16-3.PNG|OR16-3|UNLAWFUL TO PASS SCHOOL BUS...
SNGR|S|24-MAR-2015|809|C:\USR\R2SIGN\SYM\OR16-4.PNG|OR16-4|UNLAWFUL TO PASS WHEN RED LIGHTS FLASH
SNGR|S|24-MAR-2015|810|C:\USR\R2SIGN\SYM\OR22-10.PNG|OR22-10|UNMUFFLED ENGINE BRAKING
SNGR|S|24-MAR-2015|811|C:\USR\R2SIGN\SYM\OR22-11.PNG|OR22-11|UNMUFFLED ENGINE BRAKING
SNGR|S|24-MAR-2015|812|C:\USR\R2SIGN\SYM\OR3-12.PNG|OR3-12|U-TURN PERMITTED
SNGR|S|24-MAR-2015|813|C:\USR\R2SIGN\SYM\OR12-5.PNG|OR12-5|WEIGHT LIMIT REDUCED
SNGR|S|24-MAR-2015|814|C:\USR\R2SIGN\SYM\OR12-5A.PNG|OR12-5A|WEIGHT LIMITS
SNGR|S|24-MAR-2015|815|C:\USR\R2SIGN\SYM\OR12-5B.PNG|OR12-5B|WEIGHT LIMITS
SNGR|S|24-MAR-2015|816|C:\USR\R2SIGN\SYM\OR12-5C.PNG|OR12-5C|WEIGHT LIMITS
SNGR|S|24-MAR-2015|817|C:\USR\R2SIGN\SYM\OR12-5D.PNG|OR12-5D|WEIGHT LIMITS
SNGR|S|24-MAR-2015|818|C:\USR\R2SIGN\SYM\OR12-5E.PNG|OR12-5E|WEIGHT LIMITS
SNGR|S|24-MAR-2015|819|C:\USR\R2SIGN\SYM\OW18-1.PNG|OW18-1|WEIGHT SPECIFIC SIGN
SNGR|S|24-MAR-2015|820|C:\USR\R2SIGN\SYM\OR7-8C.PNG|OR7-8c|WHEELCHAIR USER ONLY
SNGR|S|24-MAR-2015|821|C:\USR\R2SIGN\SYM\OW15-18.PNG|OW15-18|WIDE LOAD
SNGR|S|24-MAR-2015|822|C:\USR\R2SIGN\SYM\OR12-6.PNG|OR12-6|XX TON BRIDGE WEIGHT LIMIT
SNGR|S|24-MAR-2015|823|C:\USR\R2SIGN\SYM\OR4-11A.PNG|OR4-11A|YIELD CENTER LANE TO OPPOSING TRAFFIC
SNGR|S|24-MAR-2015|824|C:\USR\R2SIGN\SYM\OR4-11.PNG|OR4-11|YIELD CENTER LANE TO UPHILL TRAFFIC
SNGR|S|24-MAR-2015|825|C:\USR\R2SIGN\SYM\OR22-6.PNG|OR22-6|YIELD TO ONCOMING TRAFFIC
SNGR|S|24-MAR-2015|826|C:\USR\R2SIGN\SYM\OR4-20.PNG|OR4-20-132|STATE LAW MOVE OVER OR SLOW DOWN FOR STOPPED EMERGENCY VEHICLES
SNGR|S|24-MAR-2015|827|C:\USR\R2SIGN\SYM\W16-7PR.PNG|W16-7pR |RIGHT DIAGONAL ARROW PLAQUE
SNGR|S|24-MAR-2015|828|C:\USR\R2SIGN\SYM\W16-7PL.PNG|W16-7pL |LEFT DIAGONAL ARROW PLAQUE
